ExperimentName,Subject,Session,Age,ClockInformation,DataFileBasename,DisplayRefreshRate,ExperimentVersion,FirstLanguage,Group,Occupation,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,Sex,StudioVersion,Block,BlockList,BlockListCycle,BlockListSample,ProcedureBlock,RunningBlock,Trial,CrossLangDiff,Form_Form_Chinese,Form_Form_English,Form_Form_Spanish,HumanORComputer,MetaphorID,Novelty_Chinese,Novelty_European,PracList,PracListCycle,PracListSample,ProcedureTrial,Q1OnsetTime,Q1RESP,Q1RT,Q1RTTime,Q2RESP,Q2RT,Q2RTTime,Q3RESP,Q3RT,Q3RTTime,Q4RESP,Q4RT,Q4RTTime,RunningTrial,Stimuli,TrialList,TrialListCycle,TrialListSample
Tweet_Rating_Chinese_Right,55,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597695</Frequency><Timestamp dt:dt=""r8"">1281817778</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-55-1,60.003,1.0.0.394,中文,1,研究/教学人员,1282328057,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T16:03:00Z,17:03:30.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,58,0,1,2,2,1,51,1,1,NA,NA,NA,TrialProc,1088849,No,2569,1091418,NA,0,0,1,1068,1092517,0,1642,1094191,TrialList,智慧是一个遥远的外国人。,51,1,58
Tweet_Rating_Chinese_Right,55,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597695</Frequency><Timestamp dt:dt=""r8"">1281817778</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-55-1,60.003,1.0.0.394,中文,1,研究/教学人员,1282328057,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T16:03:00Z,17:03:30.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,59,0,2,2,2,0,22,2,2,NA,NA,NA,TrialProc,1099032,No,6586,1105618,NA,0,0,1,862,1106510,0,1273,1107804,TrialList,药是一种温柔的爱。,22,1,59
Tweet_Rating_Chinese_Right,55,1,31-45,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597695</Frequency><Timestamp dt:dt=""r8"">1281817778</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T16:03:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-55-1,60.003,1.0.0.394,中文,1,研究/教学人员,1282328057,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T16:03:00Z,17:03:30.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,60,0,2,1,2,0,19,3,3,NA,NA,NA,TrialProc,1112731,No,2814,1115545,NA,0,0,1,843,1116407,0,610,1117041,TrialList,障碍是平静的睡眠。,19,1,60
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,1,0,1,3,2,1,57,2,2,NA,NA,NA,TrialProc,259548,Yes,7094,266642,3,1410,268074,5,1400,269498,1,1366,270897,TrialList,优柔寡断是一个平静的旋窝。,57,1,1
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,2,0,1,3,2,0,35,3,3,NA,NA,NA,TrialProc,275714,Yes,8868,284582,3,1876,286489,5,1380,287893,0,4430,292343,TrialList,权力是一杯纯净水。,35,1,2
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,3,0,2,2,2,0,15,1,1,NA,NA,NA,TrialProc,296930,Yes,5922,302852,3,1317,304196,5,1220,305449,1,1301,306780,TrialList,历史是一门现代科学。,15,1,3
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,4,0,1,1,2,0,30,2,2,NA,NA,NA,TrialProc,313595,Yes,2460,316055,3,1197,317275,5,1348,318643,1,1236,319914,TrialList,音乐是温暖的光。,30,1,4
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,5,1,2,3,2,0,23,3,2,NA,NA,NA,TrialProc,324911,Yes,6717,331628,2,1230,332891,4,1651,334562,0,4210,338804,TrialList,真理是一首舒缓的音乐。,23,1,5
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,6,0,2,2,1,0,4,3,3,NA,NA,NA,TrialProc,347177,Yes,9364,356541,2,1503,358079,3,1643,359752,0,1802,361578,TrialList,恐惧是一种甜蜜的爱情。,4,1,6
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,7,0,1,1,2,0,21,2,2,NA,NA,NA,TrialProc,369009,No,6664,375673,NA,0,0,1,1479,377171,0,1059,378267,TrialList,教学是温暖的光。,21,1,7
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,8,0,2,3,2,0,36,1,1,NA,NA,NA,TrialProc,382508,Yes,4003,386511,2,1504,388045,4,1424,389498,1,2489,392013,TrialList,爱情是一首舒缓的音乐。,36,1,8
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,9,0,2,1,2,0,19,3,3,NA,NA,NA,TrialProc,397157,No,8698,405855,NA,0,0,2,2108,407998,0,1371,409394,TrialList,障碍是平静的睡眠。,19,1,9
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,10,1,2,3,2,0,50,3,1,NA,NA,NA,TrialProc,414040,Yes,4175,418215,3,1187,419426,5,997,420453,1,1392,421881,TrialList,真理是一个绝色美女。,50,1,10
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,11,0,2,1,1,1,54,1,1,NA,NA,NA,TrialProc,426639,Yes,5748,432387,3,1094,433516,5,996,434535,1,1007,435562,TrialList,睡眠是一片汪洋大海。,54,1,11
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,12,1,2,3,2,0,2,3,2,NA,NA,NA,TrialProc,439888,No,9812,449700,NA,0,0,2,1183,450905,0,1045,451983,TrialList,宗教是一首轻松的音乐。,2,1,12
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,13,0,2,1,2,0,27,1,1,NA,NA,NA,TrialProc,456338,Yes,2041,458379,3,1101,459505,5,1067,460604,1,1108,461745,TrialList,艺术是一种美丽的爱。,27,1,13
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,14,0,2,1,1,0,12,1,1,NA,NA,NA,TrialProc,466287,No,5160,471447,NA,0,0,3,1442,472912,0,2408,475344,TrialList,生活是一场愉快的喜剧。,12,1,14
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,15,0,1,3,3,1,59,2,2,NA,NA,NA,TrialProc,479869,Yes,3268,483137,3,1447,484616,5,504,485140,1,1073,486242,TrialList,愤怒是一场寒冷的暴风雪。,59,1,15
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,16,1,1,1,2,0,17,3,2,NA,NA,NA,TrialProc,490502,Yes,3319,493821,3,1971,495823,5,1022,496874,0,1391,498293,TrialList,创作是温暖的光。,17,1,16
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,17,1,1,2,2,0,9,3,2,NA,NA,NA,TrialProc,502785,Yes,7922,510707,1,3722,514456,2,1808,516292,0,1474,517791,TrialList,权力是一团安慰的火。,9,1,17
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,18,0,1,2,2,0,5,2,2,NA,NA,NA,TrialProc,522184,Yes,6482,528666,3,1085,529785,5,846,530663,1,3695,534378,TrialList,音乐是一团安慰的火。,5,1,18
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,19,0,1,1,2,0,47,1,1,NA,NA,NA,TrialProc,538749,Yes,2870,541619,3,1056,542706,5,567,543300,1,968,544301,TrialList,学习是一项有价值的投资。,47,1,19
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,20,0,1,1,2,0,43,3,3,NA,NA,NA,TrialProc,548849,No,7440,556289,NA,0,0,1,2149,558464,0,1090,559588,TrialList,疾病是温暖的光。,43,1,20
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,21,1,1,3,2,0,40,3,2,NA,NA,NA,TrialProc,563831,No,2908,566739,NA,0,0,1,1149,567914,0,1574,569522,TrialList,疼痛是一种诱人的美。,40,1,21
Tweet_Rating_Chinese_Right,56,1,18-30,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2597724</Frequency><Timestamp dt:dt=""r8"">598034169</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2015-05-29T19:55:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Tweet_Rating_Chinese_Right-56-1,60.004,1.0.0.396,中文,1,研究生,598536935,Professional,2.0.10.353,2.0.10.353,05-29-2015,2015-05-29T19:55:00Z,20:55:48.000000,男,2.0.10.248,4,4,1,4,BlockProc,BlockList,22,0,1,3,2,0,3,3,3,NA,NA,NA,TrialProc,573798,No,2198,575996,NA,0,0,1,1174,577188,0,2575,579789,TrialList,生意是一杯纯净水。,3,1,22
